subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
77493,1,1,4725,"3,4,5",XX,en-q2,6,assess
77493,0,0,1901,"New York,Boston,Chicago",XX,en-q1,12,assess
77493,1,1,1929.9999999999964,"pebble,cat,frog",XX,en-q3,19,assess
77493,0,0,1419,"doctor,dentist,psychiatrist",XX,en-q4,23,assess
77493,LO,0,20206,"[u'LO', u'A2', u'DY', u'DB']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823']",Jazz,1,target
77493,SB,3,17227,"[u'DO', u'LR', u'LO', u'SB']","[u'137.5,80.5,0', u'250,119.5,143.25', u'250,171.5,114.75', u'59.8039215,123.5294118,250']",Dubstep,2,target
77493,DY,0,16872,"[u'DY', u'SB', u'A2', u'LH']","[u'137.5,137.5,0', u'59.8039215,123.5294118,250', u'157.75,157.75,157.75', u'197,250,127.5']",Alternative,3,target
77493,MB,3,17319,"[u'SH', u'A2', u'DO', u'MB']","[u'141.25,250,0', u'157.75,157.75,157.75', u'137.5,80.5,0', u'114.7058823,130.3921568,219.6078433']",Mozart,4,target
77493,MY,3,20297,"[u'A1', u'SH', u'DY', u'MY']","[u'100,100,100', u'141.25,250,0', u'137.5,137.5,0', u'214.75,192.25,47']",Big Band,5,target
77493,SH,3,16729,"[u'MB', u'DH', u'MY', u'SH']","[u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'214.75,192.25,47', u'141.25,250,0']",Progressive House,7,target
77493,A2,1,22717,"[u'DB', u'A2', u'SH', u'LO']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'141.25,250,0', u'250,171.5,114.75']",upper_left,8,catch
77493,LC,2,22610.99999999997,"[u'MO', u'SR', u'LC', u'DR']","[u'222.5,130.5,64.75', u'250,0,44', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5']",Trance,9,target
77493,A2,2,17277,"[u'DB', u'MY', u'A2', u'DY']","[u'14.70588225,65.6862745,164.7058823', u'214.75,192.25,47', u'157.75,157.75,157.75', u'137.5,137.5,0']",Dixieland,10,target
77493,MB,3,17186,"[u'LH', u'DG', u'SP', u'MB']","[u'197,250,127.5', u'0,117.6470588,88.235294', u'200,0,250', u'114.7058823,130.3921568,219.6078433']",Classic Rock,11,target
77493,MO,0,19731.00000000003,"[u'MO', u'BK', u'MB', u'A2']","[u'222.5,130.5,64.75', u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Smooth Jazz,13,target
77493,SO,2,21518.00000000003,"[u'A3', u'SH', u'SO', u'LR']","[u'197,197,197', u'141.25,250,0', u'250,100,0', u'250,119.5,143.25']",Heavy Metal,14,target
77493,DH,2,23746,"[u'SY', u'LG', u'DH', u'A2']","[u'250,250,0', u'106.862745,232.3529413,180.3921568', u'99,137.5,0', u'157.75,157.75,157.75']",Folk,15,target
77493,MB,3,18705.99999999994,"[u'BK', u'A2', u'MO', u'MB']","[u'0,0,0', u'157.75,157.75,157.75', u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433']",Piano,16,target
77493,SR,0,22614,"[u'SR', u'A2', u'SH', u'LG']","[u'250,0,44', u'157.75,157.75,157.75', u'141.25,250,0', u'106.862745,232.3529413,180.3921568']",Balkan Folk,17,target
77493,SR,0,22954,"[u'A1', u'MY', u'SO', u'SH']","[u'100,100,100', u'214.75,192.25,47', u'250,100,0', u'141.25,250,0']",Ska,18,target
77493,MB,0,17153,"[u'MB', u'A2', u'MO', u'DC']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'222.5,130.5,64.75', u'3.92156875,130.3921568,150']",Indie,20,target
77493,DB,1,18940,"[u'A2', u'DB', u'LO', u'SH']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'141.25,250,0']",Stravinsky,21,target
77493,SR,1,20178,"[u'SH', u'SR', u'DO', u'A3']","[u'141.25,250,0', u'250,0,44', u'137.5,80.5,0', u'197,197,197']",upper_right,22,catch
77493,MY,1,19396.00000000006,"[u'SY', u'MY', u'A3', u'DP']","[u'250,250,0', u'214.75,192.25,47', u'197,197,197', u'113.7254903,0,145.0980393']",Hindustani Sitar,24,target
77493,SP,0,17669,"[u'SP', u'LH', u'A1', u'DY']","[u'200,0,250', u'197,250,127.5', u'100,100,100', u'137.5,137.5,0']",Bach,25,target
77493,LR,0,18445.00000000006,"[u'LR', u'MB', u'SH', u'DH']","[u'250,119.5,143.25', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0', u'99,137.5,0']",Salsa,26,target
77493,SY,0,20778,"[u'SY', u'MB', u'A1', u'DY']","[u'250,250,0', u'114.7058823,130.3921568,219.6078433', u'100,100,100', u'137.5,137.5,0']",Electronic,27,target
