subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
77978,0,0,3141,"doctor,dentist,psychiatrist",XX,en-q4,2,assess
77978,1,1,1857.3000000715256,"pebble,cat,frog",XX,en-q3,16,assess
77978,1,1,5363.100000023842,"3,4,5",XX,en-q2,17,assess
77978,0,0,1810.4000000953674,"New York,Boston,Chicago",XX,en-q1,27,assess
77978,MB,3,19007.100000023842,"[u'DO', u'A2', u'SH', u'MB']","[u'137.5,80.5,0', u'157.75,157.75,157.75', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Mozart,1,target
77978,SH,3,17432.900000095367,"[u'DH', u'MB', u'MY', u'SH']","[u'99,137.5,0', u'114.7058823,130.3921568,219.6078433', u'214.75,192.25,47', u'141.25,250,0']",Progressive House,3,target
77978,DB,0,19442,"[u'DB', u'SH', u'A2', u'LO']","[u'14.70588225,65.6862745,164.7058823', u'141.25,250,0', u'157.75,157.75,157.75', u'250,171.5,114.75']",upper_left,4,catch
77978,DY,2,16520.5,"[u'DB', u'LO', u'DY', u'A2']","[u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'137.5,137.5,0', u'157.75,157.75,157.75']",Jazz,5,target
77978,A2,3,16699.399999976158,"[u'BK', u'MO', u'MB', u'A2']","[u'0,0,0', u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Piano,6,target
77978,SY,0,16658.600000023842,"[u'SY', u'A2', u'DH', u'LG']","[u'250,250,0', u'157.75,157.75,157.75', u'99,137.5,0', u'106.862745,232.3529413,180.3921568']",Folk,7,target
77978,LR,1,16460.899999976158,"[u'DH', u'LR', u'MB', u'SH']","[u'99,137.5,0', u'250,119.5,143.25', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Salsa,8,target
77978,A1,1,16503.5,"[u'DY', u'A1', u'SY', u'MB']","[u'137.5,137.5,0', u'100,100,100', u'250,250,0', u'114.7058823,130.3921568,219.6078433']",Electronic,9,target
77978,MY,0,16277.5,"[u'MY', u'DP', u'A3', u'SY']","[u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'197,197,197', u'250,250,0']",Hindustani Sitar,10,target
77978,LH,2,16428.899999976158,"[u'DY', u'A1', u'LH', u'SP']","[u'137.5,137.5,0', u'100,100,100', u'197,250,127.5', u'200,0,250']",Bach,11,target
77978,DC,2,16569.399999976158,"[u'MO', u'MB', u'DC', u'A2']","[u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75']",Indie,12,target
77978,MY,0,18373.5,"[u'MY', u'A1', u'SH', u'DY']","[u'214.75,192.25,47', u'100,100,100', u'141.25,250,0', u'137.5,137.5,0']",Big Band,13,target
77978,SB,1,16274.199999928474,"[u'A2', u'SB', u'DY', u'LH']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'197,250,127.5']",Alternative,14,target
77978,LO,2,16611.699999928474,"[u'SB', u'LR', u'LO', u'DO']","[u'59.8039215,123.5294118,250', u'250,119.5,143.25', u'250,171.5,114.75', u'137.5,80.5,0']",Dubstep,15,target
77978,LO,0,16978.399999976158,"[u'LO', u'A2', u'SH', u'DB']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",Stravinsky,18,target
77978,MO,1,16307.899999976158,"[u'A2', u'MO', u'BK', u'MB']","[u'157.75,157.75,157.75', u'222.5,130.5,64.75', u'0,0,0', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,19,target
77978,A3,2,16450,"[u'SO', u'SH', u'A3', u'LR']","[u'250,100,0', u'141.25,250,0', u'197,197,197', u'250,119.5,143.25']",Heavy Metal,20,target
77978,DG,2,16367.600000023842,"[u'LH', u'SP', u'DG', u'MB']","[u'197,250,127.5', u'200,0,250', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433']",Classic Rock,21,target
77978,MY,3,18272,"[u'A2', u'DB', u'DY', u'MY']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'214.75,192.25,47']",Dixieland,22,target
77978,SR,1,16803.5,"[u'SH', u'SR', u'A2', u'LG']","[u'141.25,250,0', u'250,0,44', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Balkan Folk,23,target
77978,LC,1,16667,"[u'MO', u'LC', u'SR', u'DR']","[u'222.5,130.5,64.75', u'104.9019608,215.6862745,232.3529413', u'250,0,44', u'174.5,0,5.5']",Trance,24,target
77978,A3,1,18697,"[u'SH', u'A3', u'DO', u'SR']","[u'141.25,250,0', u'197,197,197', u'137.5,80.5,0', u'250,0,44']",upper_right,25,catch
77978,SO,2,17335,"[u'A1', u'MY', u'SO', u'SH']","[u'100,100,100', u'214.75,192.25,47', u'250,100,0', u'141.25,250,0']",Ska,26,target
