subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
78285,1,1,3360.2999999523163,"pebble,cat,frog",XX,en-q3,3,assess
78285,0,0,1951.3999999761581,"New York,Boston,Chicago",XX,en-q1,14,assess
78285,1,1,6483.699999928474,"3,4,5",XX,en-q2,17,assess
78285,0,0,2020.7000000476837,"doctor,dentist,psychiatrist",XX,en-q4,22,assess
78285,SB,1,18238.299999952316,"[u'DO', u'SB', u'LO', u'LR']","[u'137.5,80.5,0', u'59.8039215,123.5294118,250', u'250,171.5,114.75', u'250,119.5,143.25']",Dubstep,1,target
78285,A2,0,17288.799999952316,"[u'A2', u'MY', u'DY', u'DB']","[u'157.75,157.75,157.75', u'214.75,192.25,47', u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823']",Dixieland,2,target
78285,DY,2,16250.300000071526,"[u'A2', u'SB', u'DY', u'LH']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'197,250,127.5']",Alternative,4,target
78285,SO,1,16372.5,"[u'A1', u'SO', u'MY', u'SH']","[u'100,100,100', u'250,100,0', u'214.75,192.25,47', u'141.25,250,0']",Ska,5,target
78285,DC,0,17700.899999976158,"[u'DC', u'MO', u'A2', u'MB']","[u'3.92156875,130.3921568,150', u'222.5,130.5,64.75', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Indie,6,target
78285,BK,2,16959.200000047684,"[u'MB', u'MO', u'BK', u'A2']","[u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75']",Piano,7,target
78285,MO,3,17339.5,"[u'MB', u'A2', u'BK', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0', u'222.5,130.5,64.75']",Smooth Jazz,8,target
78285,DB,2,16561.599999904633,"[u'A2', u'SH', u'DB', u'LO']","[u'157.75,157.75,157.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75']",Stravinsky,9,target
78285,LH,3,18088,"[u'SP', u'DG', u'MB', u'LH']","[u'200,0,250', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433', u'197,250,127.5']",Classic Rock,10,target
78285,SH,2,16284.100000023842,"[u'MB', u'DH', u'SH', u'MY']","[u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'141.25,250,0', u'214.75,192.25,47']",Progressive House,11,target
78285,SR,0,16000.399999976158,"[u'SR', u'DR', u'LC', u'MO']","[u'250,0,44', u'174.5,0,5.5', u'104.9019608,215.6862745,232.3529413', u'222.5,130.5,64.75']",Trance,12,target
78285,SO,2,16528.099999904633,"[u'A3', u'SH', u'SO', u'LR']","[u'197,197,197', u'141.25,250,0', u'250,100,0', u'250,119.5,143.25']",Heavy Metal,13,target
78285,A2,1,17001.399999976158,"[u'DO', u'A2', u'SH', u'MB']","[u'137.5,80.5,0', u'157.75,157.75,157.75', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Mozart,15,target
78285,DY,0,17668.5,"[u'DY', u'LO', u'DB', u'A2']","[u'137.5,137.5,0', u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75']",Jazz,16,target
78285,SY,0,17066.200000047684,"[u'SY', u'LG', u'A2', u'DH']","[u'250,250,0', u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'99,137.5,0']",Folk,18,target
78285,SR,0,16070.100000023842,"[u'SR', u'SH', u'LG', u'A2']","[u'250,0,44', u'141.25,250,0', u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75']",Balkan Folk,19,target
78285,SH,0,15974.099999904633,"[u'SH', u'LR', u'DH', u'MB']","[u'141.25,250,0', u'250,119.5,143.25', u'99,137.5,0', u'114.7058823,130.3921568,219.6078433']",Salsa,20,target
78285,A3,1,20347.799999952316,"[u'SR', u'A3', u'DO', u'SH']","[u'250,0,44', u'197,197,197', u'137.5,80.5,0', u'141.25,250,0']",upper_right,21,catch
78285,LO,0,18017.899999976158,"[u'LO', u'A2', u'SH', u'DB']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",upper_left,23,catch
78285,DY,1,19623.899999976158,"[u'SH', u'DY', u'A1', u'MY']","[u'141.25,250,0', u'137.5,137.5,0', u'100,100,100', u'214.75,192.25,47']",Big Band,24,target
78285,SP,3,16674.599999904633,"[u'DY', u'A1', u'LH', u'SP']","[u'137.5,137.5,0', u'100,100,100', u'197,250,127.5', u'200,0,250']",Bach,25,target
78285,MY,1,16817.899999976158,"[u'SY', u'MY', u'DP', u'A3']","[u'250,250,0', u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'197,197,197']",Hindustani Sitar,26,target
78285,SY,3,16634.899999976158,"[u'MB', u'A1', u'DY', u'SY']","[u'114.7058823,130.3921568,219.6078433', u'100,100,100', u'137.5,137.5,0', u'250,250,0']",Electronic,27,target
