subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
77659,0,0,4070.399999856949,"New York,Boston,Chicago",XX,en-q1,1,assess
77659,1,1,1847.5999999046326,"pebble,cat,frog",XX,en-q3,3,assess
77659,0,0,1713.8000001907349,"doctor,dentist,psychiatrist",XX,en-q4,19,assess
77659,1,1,5773,"3,4,5",XX,en-q2,21,assess
77659,LH,2,19721.39999985695,"[u'DY', u'A1', u'LH', u'SP']","[u'137.5,137.5,0', u'100,100,100', u'197,250,127.5', u'200,0,250']",Bach,2,target
77659,A3,0,20655.900000095367,"[u'A3', u'LR', u'SH', u'SO']","[u'197,197,197', u'250,119.5,143.25', u'141.25,250,0', u'250,100,0']",Heavy Metal,4,target
77659,LR,1,20583.699999809265,"[u'DH', u'LR', u'SH', u'MB']","[u'99,137.5,0', u'250,119.5,143.25', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Salsa,5,target
77659,DY,0,20347.700000047684,"[u'DY', u'DB', u'MY', u'A2']","[u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823', u'214.75,192.25,47', u'157.75,157.75,157.75']",Dixieland,6,target
77659,DY,0,22919,"[u'DY', u'A1', u'MY', u'SH']","[u'137.5,137.5,0', u'100,100,100', u'214.75,192.25,47', u'141.25,250,0']",Big Band,7,target
77659,SY,0,18321.299999952316,"[u'SY', u'DH', u'A2', u'LG']","[u'250,250,0', u'99,137.5,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Folk,8,target
77659,LH,3,20099.799999952316,"[u'MB', u'SP', u'DG', u'LH']","[u'114.7058823,130.3921568,219.6078433', u'200,0,250', u'0,117.6470588,88.235294', u'197,250,127.5']",Classic Rock,9,target
77659,SB,2,17439.39999985695,"[u'A2', u'DY', u'SB', u'LH']","[u'157.75,157.75,157.75', u'137.5,137.5,0', u'59.8039215,123.5294118,250', u'197,250,127.5']",Alternative,10,target
77659,A2,2,17323.599999904633,"[u'MO', u'BK', u'A2', u'MB']","[u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Piano,11,target
77659,SR,3,21523,"[u'LC', u'DR', u'MO', u'SR']","[u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5', u'222.5,130.5,64.75', u'250,0,44']",Trance,12,target
77659,MB,0,19653.299999952316,"[u'MB', u'MO', u'BK', u'A2']","[u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75']",Smooth Jazz,13,target
77659,MB,2,20877.200000047684,"[u'MO', u'DC', u'MB', u'A2']","[u'222.5,130.5,64.75', u'3.92156875,130.3921568,150', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Indie,14,target
77659,SH,2,46967.800000190735,"[u'SO', u'A1', u'SH', u'MY']","[u'250,100,0', u'100,100,100', u'141.25,250,0', u'214.75,192.25,47']",Ska,15,target
77659,SH,1,17259.700000047684,"[u'MY', u'SH', u'MB', u'DH']","[u'214.75,192.25,47', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'99,137.5,0']",Progressive House,16,target
77659,DP,0,27072.60000014305,"[u'DP', u'MY', u'A3', u'SY']","[u'113.7254903,0,145.0980393', u'214.75,192.25,47', u'197,197,197', u'250,250,0']",Hindustani Sitar,17,target
77659,A2,2,17607.200000047684,"[u'SH', u'LO', u'A2', u'DB']","[u'141.25,250,0', u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823']",Stravinsky,18,target
77659,DO,2,17702.10000014305,"[u'LR', u'LO', u'DO', u'SB']","[u'250,119.5,143.25', u'250,171.5,114.75', u'137.5,80.5,0', u'59.8039215,123.5294118,250']",Dubstep,20,target
77659,SH,3,16860.299999952316,"[u'DO', u'A2', u'MB', u'SH']","[u'137.5,80.5,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Mozart,22,target
77659,LG,1,16922.400000095367,"[u'SR', u'LG', u'A2', u'SH']","[u'250,0,44', u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'141.25,250,0']",Balkan Folk,23,target
77659,A3,1,20558.60000014305,"[u'SR', u'A3', u'DO', u'SH']","[u'250,0,44', u'197,197,197', u'137.5,80.5,0', u'141.25,250,0']",upper_right,24,catch
77659,SH,0,19476.400000095367,"[u'SH', u'DB', u'LO', u'A2']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'250,171.5,114.75', u'157.75,157.75,157.75']",upper_left,25,catch
77659,DY,1,18889,"[u'A2', u'DY', u'LO', u'DB']","[u'157.75,157.75,157.75', u'137.5,137.5,0', u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823']",Jazz,26,target
77659,SY,2,17512.599999904633,"[u'A1', u'DY', u'SY', u'MB']","[u'100,100,100', u'137.5,137.5,0', u'250,250,0', u'114.7058823,130.3921568,219.6078433']",Electronic,27,target
