subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79991,1,1,9120,"3,4,5",XX,en-q2,8,assess
79991,1,1,2256,"pebble,cat,frog",XX,en-q3,10,assess
79991,0,0,1632,"doctor,dentist,psychiatrist",XX,en-q4,20,assess
79991,0,0,1683.0000000000146,"New York,Boston,Chicago",XX,en-q1,25,assess
79991,DH,2,18733,"[u'A2', u'LG', u'DH', u'SY']","[u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'99,137.5,0', u'250,250,0']",Folk,1,target
79991,MO,2,17581,"[u'MB', u'A2', u'MO', u'BK']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'222.5,130.5,64.75', u'0,0,0']",Smooth Jazz,2,target
79991,DY,3,18065,"[u'A1', u'LH', u'SP', u'DY']","[u'100,100,100', u'197,250,127.5', u'200,0,250', u'137.5,137.5,0']",Bach,3,target
79991,MB,3,17066,"[u'A2', u'DO', u'SH', u'MB']","[u'157.75,157.75,157.75', u'137.5,80.5,0', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Mozart,4,target
79991,SH,2,17063.00000000003,"[u'MB', u'DH', u'SH', u'MY']","[u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'141.25,250,0', u'214.75,192.25,47']",Progressive House,5,target
79991,MY,0,17275,"[u'MY', u'DP', u'SY', u'A3']","[u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'250,250,0', u'197,197,197']",Hindustani Sitar,6,target
79991,SO,0,16974,"[u'SO', u'SH', u'A1', u'MY']","[u'250,100,0', u'141.25,250,0', u'100,100,100', u'214.75,192.25,47']",Ska,7,target
79991,A2,2,16297,"[u'DY', u'DB', u'A2', u'LO']","[u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",Jazz,9,target
79991,LO,3,15819,"[u'DB', u'A2', u'SH', u'LO']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'141.25,250,0', u'250,171.5,114.75']",Stravinsky,11,target
79991,LH,1,16548,"[u'A2', u'LH', u'SB', u'DY']","[u'157.75,157.75,157.75', u'197,250,127.5', u'59.8039215,123.5294118,250', u'137.5,137.5,0']",Alternative,12,target
79991,LR,2,17162,"[u'SH', u'MB', u'LR', u'DH']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'250,119.5,143.25', u'99,137.5,0']",Salsa,13,target
79991,DO,0,16564,"[u'DO', u'LR', u'SB', u'LO']","[u'137.5,80.5,0', u'250,119.5,143.25', u'59.8039215,123.5294118,250', u'250,171.5,114.75']",Dubstep,14,target
79991,DG,0,16649,"[u'DG', u'MB', u'SP', u'LH']","[u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433', u'200,0,250', u'197,250,127.5']",Classic Rock,15,target
79991,MB,0,15916.000000000058,"[u'MB', u'A2', u'MO', u'DC']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'222.5,130.5,64.75', u'3.92156875,130.3921568,150']",Indie,16,target
79991,BK,2,16382.999999999942,"[u'MB', u'A2', u'BK', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'0,0,0', u'222.5,130.5,64.75']",Piano,17,target
79991,SH,1,18799,"[u'DO', u'SH', u'SR', u'A3']","[u'137.5,80.5,0', u'141.25,250,0', u'250,0,44', u'197,197,197']",upper_right,18,catch
79991,SR,2,22013.99999999994,"[u'SH', u'LG', u'SR', u'A2']","[u'141.25,250,0', u'106.862745,232.3529413,180.3921568', u'250,0,44', u'157.75,157.75,157.75']",Balkan Folk,19,target
79991,MY,2,17228,"[u'DY', u'DB', u'MY', u'A2']","[u'137.5,137.5,0', u'14.70588225,65.6862745,164.7058823', u'214.75,192.25,47', u'157.75,157.75,157.75']",Dixieland,21,target
79991,MY,1,16377,"[u'SH', u'MY', u'A1', u'DY']","[u'141.25,250,0', u'214.75,192.25,47', u'100,100,100', u'137.5,137.5,0']",Big Band,22,target
79991,DB,0,18199,"[u'DB', u'A2', u'LO', u'SH']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75', u'141.25,250,0']",upper_left,23,catch
79991,SR,2,16540,"[u'MO', u'LC', u'SR', u'DR']","[u'222.5,130.5,64.75', u'104.9019608,215.6862745,232.3529413', u'250,0,44', u'174.5,0,5.5']",Trance,24,target
79991,A3,0,16874,"[u'A3', u'SH', u'SO', u'LR']","[u'197,197,197', u'141.25,250,0', u'250,100,0', u'250,119.5,143.25']",Heavy Metal,26,target
79991,SY,1,16324,"[u'MB', u'SY', u'DY', u'A1']","[u'114.7058823,130.3921568,219.6078433', u'250,250,0', u'137.5,137.5,0', u'100,100,100']",Electronic,27,target
