subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79409,0,0,4214,"doctor,dentist,psychiatrist",XX,en-q4,13,assess
79409,0,0,2124.400000035763,"New York,Boston,Chicago",XX,en-q1,15,assess
79409,1,1,6314.699999988079,"3,4,5",XX,en-q2,22,assess
79409,1,1,2198.5,"pebble,cat,frog",XX,en-q3,23,assess
79409,LH,1,20591.5,"[u'SP', u'LH', u'A1', u'DY']","[u'200,0,250', u'197,250,127.5', u'100,100,100', u'137.5,137.5,0']",Bach,1,target
79409,DP,1,19492.900000035763,"[u'MY', u'DP', u'A3', u'SY']","[u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'197,197,197', u'250,250,0']",Hindustani Sitar,2,target
79409,SH,1,23659.5,"[u'DO', u'SH', u'A3', u'SR']","[u'137.5,80.5,0', u'141.25,250,0', u'197,197,197', u'250,0,44']",upper_right,3,catch
79409,SR,1,19241.900000035763,"[u'LC', u'SR', u'DR', u'MO']","[u'104.9019608,215.6862745,232.3529413', u'250,0,44', u'174.5,0,5.5', u'222.5,130.5,64.75']",Trance,4,target
79409,SB,1,17988.80000001192,"[u'A2', u'SB', u'LH', u'DY']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'197,250,127.5', u'137.5,137.5,0']",Alternative,5,target
79409,SR,2,19705.299999952316,"[u'SH', u'LG', u'SR', u'A2']","[u'141.25,250,0', u'106.862745,232.3529413,180.3921568', u'250,0,44', u'157.75,157.75,157.75']",Balkan Folk,6,target
79409,SH,3,19144.5,"[u'DH', u'MY', u'MB', u'SH']","[u'99,137.5,0', u'214.75,192.25,47', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Progressive House,7,target
79409,DB,3,19191.600000023842,"[u'DY', u'LO', u'A2', u'DB']","[u'137.5,137.5,0', u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823']",Jazz,8,target
79409,MY,3,18864.899999976158,"[u'DB', u'A2', u'DY', u'MY']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'137.5,137.5,0', u'214.75,192.25,47']",Dixieland,9,target
79409,MO,2,21326.799999952316,"[u'MB', u'BK', u'MO', u'A2']","[u'114.7058823,130.3921568,219.6078433', u'0,0,0', u'222.5,130.5,64.75', u'157.75,157.75,157.75']",Piano,10,target
79409,MO,0,26184.80000001192,"[u'MO', u'BK', u'MB', u'A2']","[u'222.5,130.5,64.75', u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Smooth Jazz,11,target
79409,A1,3,20286.799999952316,"[u'SH', u'DY', u'MY', u'A1']","[u'141.25,250,0', u'137.5,137.5,0', u'214.75,192.25,47', u'100,100,100']",Big Band,12,target
79409,SO,3,18432.400000035763,"[u'A1', u'MY', u'SH', u'SO']","[u'100,100,100', u'214.75,192.25,47', u'141.25,250,0', u'250,100,0']",Ska,14,target
79409,A3,0,18024,"[u'A3', u'LR', u'SO', u'SH']","[u'197,197,197', u'250,119.5,143.25', u'250,100,0', u'141.25,250,0']",Heavy Metal,16,target
79409,MB,1,18601.599999964237,"[u'A2', u'MB', u'MO', u'DC']","[u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'3.92156875,130.3921568,150']",Indie,17,target
79409,SY,2,17279.600000023842,"[u'LG', u'A2', u'SY', u'DH']","[u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'250,250,0', u'99,137.5,0']",Folk,18,target
79409,SH,0,18962.5,"[u'SH', u'DB', u'A2', u'LO']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",upper_left,19,catch
79409,A2,2,19911.400000035763,"[u'LO', u'SH', u'A2', u'DB']","[u'250,171.5,114.75', u'141.25,250,0', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823']",Stravinsky,20,target
79409,SY,2,18170.30000001192,"[u'A1', u'DY', u'SY', u'MB']","[u'100,100,100', u'137.5,137.5,0', u'250,250,0', u'114.7058823,130.3921568,219.6078433']",Electronic,21,target
79409,DO,1,19285.400000035763,"[u'MB', u'DO', u'A2', u'SH']","[u'114.7058823,130.3921568,219.6078433', u'137.5,80.5,0', u'157.75,157.75,157.75', u'141.25,250,0']",Mozart,24,target
79409,SB,0,21674.69999998808,"[u'SB', u'DO', u'LR', u'LO']","[u'59.8039215,123.5294118,250', u'137.5,80.5,0', u'250,119.5,143.25', u'250,171.5,114.75']",Dubstep,25,target
79409,LR,2,17518.19999998808,"[u'SH', u'MB', u'LR', u'DH']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'250,119.5,143.25', u'99,137.5,0']",Salsa,26,target
79409,DG,2,20510.100000023842,"[u'SP', u'MB', u'DG', u'LH']","[u'200,0,250', u'114.7058823,130.3921568,219.6078433', u'0,117.6470588,88.235294', u'197,250,127.5']",Classic Rock,27,target
