subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
78510,0,0,6962.899999976158,"doctor,dentist,psychiatrist",XX,en-q4,6,assess
78510,0,0,2401.399999976158,"New York,Boston,Chicago",XX,en-q1,17,assess
78510,1,1,6309.599999964237,"3,4,5",XX,en-q2,19,assess
78510,1,1,1867.199999988079,"pebble,cat,frog",XX,en-q3,27,assess
78510,DY,1,20266.5,"[u'DB', u'DY', u'MY', u'A2']","[u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'214.75,192.25,47', u'157.75,157.75,157.75']",Dixieland,1,target
78510,SO,1,18352.899999976158,"[u'SH', u'SO', u'MY', u'A1']","[u'141.25,250,0', u'250,100,0', u'214.75,192.25,47', u'100,100,100']",Ska,2,target
78510,DB,1,16656.399999976158,"[u'SH', u'DB', u'A2', u'LO']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",Stravinsky,3,target
78510,SH,1,20060.399999976158,"[u'SR', u'SH', u'A3', u'DO']","[u'250,0,44', u'141.25,250,0', u'197,197,197', u'137.5,80.5,0']",upper_right,4,catch
78510,LO,2,32409.19999998808,"[u'SB', u'DO', u'LO', u'LR']","[u'59.8039215,123.5294118,250', u'137.5,80.5,0', u'250,171.5,114.75', u'250,119.5,143.25']",Dubstep,5,target
78510,A2,0,18956.099999964237,"[u'A2', u'DB', u'SH', u'LO']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0', u'250,171.5,114.75']",upper_left,7,catch
78510,SB,1,21013.100000023842,"[u'A2', u'SB', u'DY', u'LH']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'197,250,127.5']",Alternative,8,target
78510,DY,0,18486.600000023842,"[u'DY', u'A1', u'MB', u'SY']","[u'137.5,137.5,0', u'100,100,100', u'114.7058823,130.3921568,219.6078433', u'250,250,0']",Electronic,9,target
78510,MB,1,18883,"[u'BK', u'MB', u'A2', u'MO']","[u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'222.5,130.5,64.75']",Smooth Jazz,10,target
78510,A3,2,20340.80000001192,"[u'LR', u'SO', u'A3', u'SH']","[u'250,119.5,143.25', u'250,100,0', u'197,197,197', u'141.25,250,0']",Heavy Metal,11,target
78510,MY,2,19214.099999964237,"[u'DY', u'A1', u'MY', u'SH']","[u'137.5,137.5,0', u'100,100,100', u'214.75,192.25,47', u'141.25,250,0']",Big Band,12,target
78510,MB,1,18412.600000023842,"[u'MO', u'MB', u'BK', u'A2']","[u'222.5,130.5,64.75', u'114.7058823,130.3921568,219.6078433', u'0,0,0', u'157.75,157.75,157.75']",Piano,13,target
78510,DH,0,17691,"[u'DH', u'A2', u'LG', u'SY']","[u'99,137.5,0', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568', u'250,250,0']",Folk,14,target
78510,SP,3,20687.399999976158,"[u'DG', u'MB', u'LH', u'SP']","[u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433', u'197,250,127.5', u'200,0,250']",Classic Rock,15,target
78510,SR,1,19183.19999998808,"[u'MO', u'SR', u'LC', u'DR']","[u'222.5,130.5,64.75', u'250,0,44', u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5']",Trance,16,target
78510,DB,1,19001.900000035763,"[u'LO', u'DB', u'A2', u'DY']","[u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'137.5,137.5,0']",Jazz,18,target
78510,MB,2,18781.80000001192,"[u'DO', u'A2', u'MB', u'SH']","[u'137.5,80.5,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Mozart,20,target
78510,SR,1,18588.100000023842,"[u'A2', u'SR', u'SH', u'LG']","[u'157.75,157.75,157.75', u'250,0,44', u'141.25,250,0', u'106.862745,232.3529413,180.3921568']",Balkan Folk,21,target
78510,SH,2,18006.19999998808,"[u'DH', u'LR', u'SH', u'MB']","[u'99,137.5,0', u'250,119.5,143.25', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433']",Salsa,22,target
78510,DC,1,17798.700000047684,"[u'MB', u'DC', u'A2', u'MO']","[u'114.7058823,130.3921568,219.6078433', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75', u'222.5,130.5,64.75']",Indie,23,target
78510,MY,1,18210.80000001192,"[u'SH', u'MY', u'MB', u'DH']","[u'141.25,250,0', u'214.75,192.25,47', u'114.7058823,130.3921568,219.6078433', u'99,137.5,0']",Progressive House,24,target
78510,SP,2,21978.69999998808,"[u'DY', u'A1', u'SP', u'LH']","[u'137.5,137.5,0', u'100,100,100', u'200,0,250', u'197,250,127.5']",Bach,25,target
78510,MY,2,19223.69999998808,"[u'A3', u'DP', u'MY', u'SY']","[u'197,197,197', u'113.7254903,0,145.0980393', u'214.75,192.25,47', u'250,250,0']",Hindustani Sitar,26,target
