subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
78045,1,1,2356.1000000089407,"pebble,cat,frog",XX,en-q3,1,assess
78045,0,0,1767.4000000059605,"New York,Boston,Chicago",XX,en-q1,6,assess
78045,1,1,15472.79999999702,"3,4,5",XX,en-q2,17,assess
78045,0,0,1670.3999999910593,"doctor,dentist,psychiatrist",XX,en-q4,23,assess
78045,MB,0,21427.5,"[u'MB', u'MO', u'A2', u'BK']","[u'114.7058823,130.3921568,219.6078433', u'222.5,130.5,64.75', u'157.75,157.75,157.75', u'0,0,0']",Piano,2,target
78045,SH,3,22210.20000000298,"[u'A2', u'LO', u'DB', u'SH']","[u'157.75,157.75,157.75', u'250,171.5,114.75', u'14.70588225,65.6862745,164.7058823', u'141.25,250,0']",Stravinsky,3,target
78045,DY,0,17614.5,"[u'DY', u'SH', u'A1', u'MY']","[u'137.5,137.5,0', u'141.25,250,0', u'100,100,100', u'214.75,192.25,47']",Big Band,4,target
78045,SO,3,17194.09999999404,"[u'A1', u'MY', u'SH', u'SO']","[u'100,100,100', u'214.75,192.25,47', u'141.25,250,0', u'250,100,0']",Ska,5,target
78045,SH,0,17800.79999999702,"[u'SH', u'MY', u'DH', u'MB']","[u'141.25,250,0', u'214.75,192.25,47', u'99,137.5,0', u'114.7058823,130.3921568,219.6078433']",Progressive House,7,target
78045,A1,1,18198.09999999404,"[u'DY', u'A1', u'LH', u'SP']","[u'137.5,137.5,0', u'100,100,100', u'197,250,127.5', u'200,0,250']",Bach,8,target
78045,DB,2,16297.10000000894,"[u'LO', u'A2', u'DB', u'DY']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0']",Jazz,9,target
78045,DC,1,16186.09999999404,"[u'MO', u'DC', u'A2', u'MB']","[u'222.5,130.5,64.75', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Indie,10,target
78045,LR,3,18720.09999999404,"[u'DO', u'LO', u'SB', u'LR']","[u'137.5,80.5,0', u'250,171.5,114.75', u'59.8039215,123.5294118,250', u'250,119.5,143.25']",Dubstep,11,target
78045,SB,2,16191.29999999702,"[u'DY', u'A2', u'SB', u'LH']","[u'137.5,137.5,0', u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'197,250,127.5']",Alternative,12,target
78045,A2,2,17439,"[u'SH', u'MB', u'A2', u'DO']","[u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75', u'137.5,80.5,0']",Mozart,13,target
78045,A3,1,21237.70000000298,"[u'SR', u'A3', u'DO', u'SH']","[u'250,0,44', u'197,197,197', u'137.5,80.5,0', u'141.25,250,0']",upper_right,14,catch
78045,SH,1,19372.79999999702,"[u'A3', u'SH', u'SO', u'LR']","[u'197,197,197', u'141.25,250,0', u'250,100,0', u'250,119.5,143.25']",Heavy Metal,15,target
78045,MB,3,16605.69999998808,"[u'MO', u'BK', u'A2', u'MB']","[u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,16,target
78045,LR,2,20940,"[u'DH', u'SH', u'LR', u'MB']","[u'99,137.5,0', u'141.25,250,0', u'250,119.5,143.25', u'114.7058823,130.3921568,219.6078433']",Salsa,18,target
78045,SP,2,16375.20000000298,"[u'MB', u'DG', u'SP', u'LH']","[u'114.7058823,130.3921568,219.6078433', u'0,117.6470588,88.235294', u'200,0,250', u'197,250,127.5']",Classic Rock,19,target
78045,SR,3,17849.89999999106,"[u'DR', u'LC', u'MO', u'SR']","[u'174.5,0,5.5', u'104.9019608,215.6862745,232.3529413', u'222.5,130.5,64.75', u'250,0,44']",Trance,20,target
78045,LG,3,18251.39999999106,"[u'SH', u'SR', u'A2', u'LG']","[u'141.25,250,0', u'250,0,44', u'157.75,157.75,157.75', u'106.862745,232.3529413,180.3921568']",Balkan Folk,21,target
78045,MY,1,17504.20000000298,"[u'DY', u'MY', u'DB', u'A2']","[u'137.5,137.5,0', u'214.75,192.25,47', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75']",Dixieland,22,target
78045,SH,0,18807.5,"[u'SH', u'DB', u'A2', u'LO']","[u'141.25,250,0', u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75']",upper_left,24,catch
78045,SY,0,17158.5,"[u'SY', u'A1', u'MB', u'DY']","[u'250,250,0', u'100,100,100', u'114.7058823,130.3921568,219.6078433', u'137.5,137.5,0']",Electronic,25,target
78045,DP,1,19492.20000000298,"[u'MY', u'DP', u'SY', u'A3']","[u'214.75,192.25,47', u'113.7254903,0,145.0980393', u'250,250,0', u'197,197,197']",Hindustani Sitar,26,target
78045,SY,2,16817.59999999404,"[u'DH', u'LG', u'SY', u'A2']","[u'99,137.5,0', u'106.862745,232.3529413,180.3921568', u'250,250,0', u'157.75,157.75,157.75']",Folk,27,target
