subj_code,choice_label,choice_key,rt,color,color_coord,music,trial_number,type
79933,1,1,6467.5,"3,4,5",XX,en-q2,2,assess
79933,1,1,2026,"pebble,cat,frog",XX,en-q3,16,assess
79933,0,0,1980.8000001907349,"doctor,dentist,psychiatrist",XX,en-q4,17,assess
79933,0,0,1733.5,"New York,Boston,Chicago",XX,en-q1,26,assess
79933,A1,1,18172.5,"[u'DY', u'A1', u'MY', u'SH']","[u'137.5,137.5,0', u'100,100,100', u'214.75,192.25,47', u'141.25,250,0']",Big Band,1,target
79933,MB,3,28687.599999904633,"[u'MO', u'DC', u'A2', u'MB']","[u'222.5,130.5,64.75', u'3.92156875,130.3921568,150', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Indie,3,target
79933,LR,0,17865.199999809265,"[u'LR', u'LO', u'DO', u'SB']","[u'250,119.5,143.25', u'250,171.5,114.75', u'137.5,80.5,0', u'59.8039215,123.5294118,250']",Dubstep,4,target
79933,SH,0,17719.099999904633,"[u'SH', u'SO', u'LR', u'A3']","[u'141.25,250,0', u'250,100,0', u'250,119.5,143.25', u'197,197,197']",Heavy Metal,5,target
79933,MY,3,17869.099999904633,"[u'A2', u'DB', u'DY', u'MY']","[u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0', u'214.75,192.25,47']",Dixieland,6,target
79933,SH,1,17297,"[u'MY', u'SH', u'MB', u'DH']","[u'214.75,192.25,47', u'141.25,250,0', u'114.7058823,130.3921568,219.6078433', u'99,137.5,0']",Progressive House,7,target
79933,DO,1,20048.900000095367,"[u'SH', u'DO', u'A3', u'SR']","[u'141.25,250,0', u'137.5,80.5,0', u'197,197,197', u'250,0,44']",upper_right,8,catch
79933,DP,2,20964.599999904633,"[u'SY', u'A3', u'DP', u'MY']","[u'250,250,0', u'197,197,197', u'113.7254903,0,145.0980393', u'214.75,192.25,47']",Hindustani Sitar,9,target
79933,SO,0,18604.5,"[u'SO', u'SH', u'MY', u'A1']","[u'250,100,0', u'141.25,250,0', u'214.75,192.25,47', u'100,100,100']",Ska,10,target
79933,LG,1,36548.199999809265,"[u'SY', u'LG', u'A2', u'DH']","[u'250,250,0', u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'99,137.5,0']",Folk,11,target
79933,A2,1,21262,"[u'LO', u'A2', u'DB', u'DY']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'14.70588225,65.6862745,164.7058823', u'137.5,137.5,0']",Jazz,12,target
79933,LO,2,18289.599999904633,"[u'DB', u'A2', u'LO', u'SH']","[u'14.70588225,65.6862745,164.7058823', u'157.75,157.75,157.75', u'250,171.5,114.75', u'141.25,250,0']",Stravinsky,13,target
79933,BK,1,21426.199999809265,"[u'MO', u'BK', u'MB', u'A2']","[u'222.5,130.5,64.75', u'0,0,0', u'114.7058823,130.3921568,219.6078433', u'157.75,157.75,157.75']",Piano,14,target
79933,A2,2,21622.200000286102,"[u'MO', u'BK', u'A2', u'MB']","[u'222.5,130.5,64.75', u'0,0,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433']",Smooth Jazz,15,target
79933,LC,0,23330.599999904633,"[u'LC', u'DR', u'SR', u'MO']","[u'104.9019608,215.6862745,232.3529413', u'174.5,0,5.5', u'250,0,44', u'222.5,130.5,64.75']",Trance,18,target
79933,DY,2,20897.699999809265,"[u'SP', u'LH', u'DY', u'A1']","[u'200,0,250', u'197,250,127.5', u'137.5,137.5,0', u'100,100,100']",Bach,19,target
79933,SY,0,18520.099999904633,"[u'SY', u'MB', u'A1', u'DY']","[u'250,250,0', u'114.7058823,130.3921568,219.6078433', u'100,100,100', u'137.5,137.5,0']",Electronic,20,target
79933,LR,2,17939,"[u'MB', u'DH', u'LR', u'SH']","[u'114.7058823,130.3921568,219.6078433', u'99,137.5,0', u'250,119.5,143.25', u'141.25,250,0']",Salsa,21,target
79933,DO,0,18483.699999809265,"[u'DO', u'A2', u'MB', u'SH']","[u'137.5,80.5,0', u'157.75,157.75,157.75', u'114.7058823,130.3921568,219.6078433', u'141.25,250,0']",Mozart,22,target
79933,SP,0,23290.299999713898,"[u'SP', u'LH', u'DG', u'MB']","[u'200,0,250', u'197,250,127.5', u'0,117.6470588,88.235294', u'114.7058823,130.3921568,219.6078433']",Classic Rock,23,target
79933,A2,1,17627.599999904633,"[u'LG', u'A2', u'SH', u'SR']","[u'106.862745,232.3529413,180.3921568', u'157.75,157.75,157.75', u'141.25,250,0', u'250,0,44']",Balkan Folk,24,target
79933,LO,0,19141.200000286102,"[u'LO', u'A2', u'SH', u'DB']","[u'250,171.5,114.75', u'157.75,157.75,157.75', u'141.25,250,0', u'14.70588225,65.6862745,164.7058823']",upper_left,25,catch
79933,SB,1,17784.400000095367,"[u'A2', u'SB', u'DY', u'LH']","[u'157.75,157.75,157.75', u'59.8039215,123.5294118,250', u'137.5,137.5,0', u'197,250,127.5']",Alternative,27,target
